,implementation,R1,R2,R3,R4,R5,R6,R7,R8,I1,I2,I3,I4,I5,I6,I7,I8,A1,A2,A3,A4,A5,A6,A7,A8,S1,S2,S3,S4,S5,S6,S7,S8,E1,E2,E3,E4,E5,E6,E7,E8,C1,C2,C3,C4,C5,C6,C7,C8,accuracy,elapse,country,fromsearch,gender,age,Strength
6315,2,1,2,1,1,1,2,1,2,3,4,3,-1,3,4,1,1,1,1,1,1,2,1,3,1,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,90,170,US,1,-1,-1,S
6316,2,2,1,1,2,1,3,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,-1,1,2,3,4,2,1,3,2,3,2,1,2,2,1,1,2,1,4,2,2,2,2,5,3,4,3,75,181,US,1,-1,-1,C
6317,2,2,1,4,4,1,1,1,1,4,5,5,5,5,4,5,5,1,1,1,1,5,2,3,1,1,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,1,2,1,4,4,1,1,100,130,US,0,-1,-1,I
6318,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,4,1,5,5,5,3,4,5,3,1,4,5,1,4,5,3,3,1,3,5,3,5,5,4,2,1,4,5,3,2,4,95,199,US,1,-1,-1,A
6319,2,4,4,1,4,4,4,3,4,3,4,4,4,4,5,2,5,1,3,3,1,2,1,4,3,4,3,4,5,3,4,3,3,4,3,5,5,5,4,3,4,4,2,4,4,4,4,4,4,90,287,IE,0,-1,-1,E
6320,2,2,2,2,1,1,1,2,1,3,3,3,2,2,5,4,4,1,2,4,2,5,2,1,3,1,3,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,70,232,US,1,-1,-1,I
6321,2,1,3,1,1,1,1,1,1,4,5,5,1,2,5,3,4,1,1,2,1,3,1,1,1,3,5,3,3,3,3,3,2,5,4,5,3,4,5,4,3,5,4,4,5,3,4,4,3,85,233,CA,0,-1,-1,E
6322,2,3,2,3,4,2,3,3,2,4,2,3,4,3,2,3,2,1,2,2,3,1,2,4,2,3,4,3,1,4,4,3,3,3,3,3,1,4,3,3,4,3,2,3,2,2,3,2,3,80,158,US,1,-1,-1,S
6323,2,3,1,1,1,1,1,4,1,5,2,3,5,4,2,-1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,3,3,3,1,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,10,416,US,0,-1,-1,S
6324,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,5,5,5,5,4,4,4,4,3,4,3,3,2,2,3,1,4,1,4,1,3,1,1,1,1,1,1,1,1,95,310,US,0,-1,-1,A
6325,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,5,5,-1,5,5,5,5,1,5,1,5,5,5,5,5,1,5,1,3,1,5,1,1,3,1,1,5,1,1,1,1,100,193,US,1,-1,-1,A
6326,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,4,3,3,1,1,3,3,2,2,1,4,1,1,2,3,2,1,3,2,5,1,1,2,1,1,1,1,2,1,1,90,280,US,0,-1,-1,A
6327,2,1,1,1,1,1,1,1,1,2,4,4,1,2,4,2,2,1,2,1,1,1,1,1,1,4,1,5,1,5,5,5,4,2,2,3,2,2,3,2,2,2,1,2,2,1,1,1,2,100,218,US,0,-1,-1,S
6329,2,2,3,3,3,3,3,4,3,3,3,4,4,2,4,2,4,1,2,4,3,4,2,5,4,2,4,4,5,1,4,3,2,3,2,2,3,3,3,3,4,2,2,1,1,3,3,1,2,95,266,US,0,-1,-1,I
6331,2,1,1,1,2,1,1,1,1,4,4,4,4,4,4,4,5,5,3,4,3,5,5,2,5,5,4,4,2,5,3,5,5,1,2,1,1,4,2,1,2,2,4,2,3,5,4,2,4,80,148,US,1,-1,-1,I
6332,2,1,2,1,1,1,1,1,3,4,4,4,1,4,4,4,1,2,4,4,2,4,4,1,4,2,4,4,1,4,4,5,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,90,134,US,0,-1,-1,S
6333,2,3,4,2,3,2,2,3,3,4,2,2,2,2,2,2,2,4,5,4,4,5,5,4,5,4,5,4,3,4,5,4,4,5,4,3,2,2,3,3,4,3,3,3,2,2,4,2,2,75,212,AU,1,-1,-1,A
6334,2,2,1,1,2,2,3,2,1,4,4,4,2,4,4,3,3,1,1,2,4,5,3,1,2,2,2,1,1,2,1,1,1,1,3,1,2,1,1,2,3,2,3,1,3,1,2,2,3,75,187,US,0,-1,-1,I
6335,2,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,2,4,1,1,1,1,1,5,4,1,1,5,3,4,1,1,2,1,1,4,1,1,4,1,1,1,1,4,4,1,1,85,117,US,1,-1,-1,S
6336,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,5,5,5,3,4,3,4,3,1,3,4,5,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,100,126,US,0,-1,-1,A
6337,2,1,1,1,1,1,1,1,1,2,4,4,1,3,4,3,4,2,2,2,3,3,4,1,1,5,3,5,1,5,4,5,2,1,2,3,1,2,1,3,3,3,3,3,3,3,3,1,1,75,137,US,1,-1,-1,S
6338,2,1,1,1,2,1,1,1,1,5,4,4,3,4,3,2,1,5,5,5,4,4,4,2,3,1,4,3,2,3,1,1,1,1,4,2,4,4,3,1,1,1,1,1,1,3,2,1,1,89,140,US,0,-1,-1,A
6339,2,3,3,3,5,3,3,4,3,2,3,3,1,3,3,3,4,1,2,2,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,3,3,3,4,2,4,5,3,3,100,119,US,0,-1,-1,R
6340,2,1,2,1,2,1,3,1,3,4,4,2,3,1,2,2,2,4,5,2,4,5,5,2,2,3,4,4,4,2,2,4,4,3,4,3,3,4,2,4,3,2,2,1,2,2,1,2,1,68,252,US,1,-1,-1,A
6342,2,3,1,1,2,1,2,-1,2,4,3,3,3,1,3,1,1,1,2,3,3,2,1,1,1,2,4,4,3,4,5,5,4,3,5,2,3,3,5,2,5,2,4,1,1,2,3,3,2,95,437,US,0,-1,-1,S
6344,2,5,5,2,4,3,5,4,5,5,5,5,3,5,5,5,5,1,2,5,2,3,1,5,5,2,4,4,5,5,5,5,3,3,4,3,3,4,3,3,3,1,4,1,2,1,1,1,1,90,184,US,1,-1,-1,I
6345,2,2,2,2,4,4,3,3,1,4,4,4,4,4,2,2,1,4,1,4,3,4,4,2,1,1,1,1,3,2,2,1,1,1,1,2,1,4,1,1,4,1,3,3,3,3,4,1,2,90,212,US,0,-1,-1,I
6346,2,4,4,1,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,5,4,4,4,4,5,1,1,1,2,1,1,4,2,1,1,1,1,1,1,3,1,1,3,3,1,1,2,1,1,100,142,US,0,-1,-1,A
6348,2,2,1,3,1,2,3,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,5,1,3,2,2,2,3,3,2,2,3,2,2,2,4,1,2,2,1,2,1,2,2,1,1,1,95,135,US,1,-1,-1,S
6349,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,2,3,4,2,2,4,4,4,4,5,1,1,1,2,1,2,1,1,2,1,1,1,3,2,1,1,1,100,120,CA,0,-1,-1,S
6352,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,5,4,3,5,5,3,4,2,3,3,1,4,5,5,4,1,5,4,3,5,5,3,4,4,90,205,IE,0,-1,-1,C
6354,2,5,1,1,4,2,3,3,1,4,5,2,4,2,3,2,1,1,2,4,1,1,3,2,1,5,1,4,4,4,3,3,3,3,3,4,1,4,3,1,1,4,3,-1,3,3,4,4,3,95,207,US,0,-1,-1,S
6355,2,3,4,1,1,2,3,1,4,4,2,1,1,1,2,1,1,5,5,4,3,4,3,2,3,2,5,1,4,2,1,1,1,1,2,1,4,1,3,2,2,3,3,1,2,1,3,1,1,95,234,US,0,-1,-1,A
6357,2,4,1,1,3,1,1,4,1,4,4,5,2,4,4,4,1,1,1,3,4,1,4,1,1,1,1,2,4,1,1,1,1,1,4,4,4,1,4,1,1,1,4,4,4,1,4,1,4,90,78,US,0,-1,-1,I
6359,2,3,4,4,2,2,4,2,2,5,5,4,1,4,5,4,5,1,4,3,1,5,1,2,4,2,5,3,1,3,4,4,4,1,2,2,1,1,1,1,3,1,3,2,1,1,3,1,3,70,198,US,1,-1,-1,I
6360,2,1,1,1,3,1,1,1,1,4,4,4,5,5,4,5,5,1,1,3,1,1,1,1,3,3,4,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,100,128,US,1,-1,-1,I
6361,2,3,1,1,4,1,4,3,4,4,5,4,3,4,4,4,4,3,1,4,3,2,3,3,3,4,5,4,4,4,2,3,4,1,4,4,3,4,4,1,4,2,4,4,2,4,4,1,3,90,225,US,0,-1,-1,I
6362,2,1,1,1,2,2,2,1,1,3,3,3,3,3,3,4,1,1,3,4,2,4,1,2,5,1,1,3,2,1,1,1,1,1,3,2,4,3,4,1,1,1,2,2,2,4,4,1,1,85,119,CA,0,-1,-1,I
6363,2,-1,1,1,3,1,3,1,1,5,5,5,5,5,5,5,4,4,4,4,4,5,5,1,3,4,4,2,1,4,3,4,2,1,1,2,1,3,1,1,2,3,3,3,1,4,3,1,1,90,218,US,1,-1,-1,I
6364,2,3,3,2,4,2,5,2,3,4,4,4,3,4,4,4,4,1,3,3,4,4,4,2,3,3,4,3,3,4,3,4,2,1,1,2,2,3,2,3,2,3,3,2,3,4,2,3,2,80,161,US,0,-1,-1,I
6369,2,4,3,3,1,1,3,1,1,5,5,5,1,5,5,5,3,5,5,4,5,5,5,2,5,4,5,1,1,1,4,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,95,162,US,0,-1,-1,A
6371,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,3,3,2,3,3,4,1,2,3,5,5,2,5,5,5,5,2,2,3,-1,2,2,2,2,2,1,2,3,1,2,1,1,100,189,US,0,-1,-1,S
6372,2,5,4,2,4,3,5,3,5,3,3,3,3,2,2,4,2,1,2,3,2,1,2,2,4,4,3,4,4,4,4,3,2,2,2,3,1,2,1,3,3,2,2,3,1,2,1,1,1,85,161,US,1,-1,-1,R
6374,2,3,1,1,2,1,1,1,1,5,5,4,3,4,3,5,1,1,1,3,1,5,3,1,1,5,5,4,4,-1,4,3,3,1,5,4,3,3,3,3,3,1,3,3,3,3,4,3,2,85,313,US,1,-1,-1,I
6375,2,4,1,3,4,1,1,2,2,3,2,4,2,3,3,3,3,1,1,1,1,1,3,1,1,3,1,2,2,2,1,3,2,4,1,4,1,5,1,3,4,2,2,3,2,4,2,3,3,90,196,US,1,-1,-1,I
6376,2,1,4,3,5,3,5,4,5,5,4,2,4,3,3,3,3,2,3,4,2,4,3,4,2,5,2,3,3,3,2,3,1,4,2,4,2,4,2,3,4,1,3,1,1,1,4,2,1,7,285,CA,1,-1,-1,R
6381,2,4,1,1,1,1,1,1,1,3,3,2,2,2,1,1,1,2,4,3,2,4,1,3,2,5,4,3,3,4,4,4,3,2,3,3,2,3,3,3,3,2,1,1,4,1,1,2,1,79,111,US,1,-1,-1,S
6383,2,4,2,1,4,3,3,3,3,4,4,4,4,4,4,4,4,5,3,5,5,5,5,3,5,4,2,3,2,4,2,3,2,2,1,1,3,2,-1,1,3,2,3,4,3,4,3,2,4,85,249,US,0,-1,-1,A
6384,2,1,1,1,1,1,1,1,1,5,2,1,4,4,2,3,2,1,1,1,1,4,2,2,1,1,4,3,4,5,2,2,3,4,1,4,2,5,1,4,3,3,1,3,3,4,4,3,3,80,142,US,0,-1,-1,S
6385,2,3,2,1,2,2,2,1,2,3,1,1,1,1,2,1,3,1,1,5,3,3,2,2,4,3,4,3,3,2,2,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,85,329,US,0,-1,-1,A
6387,2,2,1,1,3,1,1,1,1,4,4,4,2,4,2,2,1,2,1,2,1,3,3,2,1,3,4,4,2,5,4,3,1,3,2,2,2,2,3,2,1,1,4,1,2,1,2,1,1,75,190,US,0,-1,-1,S
6388,2,3,3,4,2,3,3,3,4,4,5,5,2,3,5,4,5,5,4,2,4,4,4,3,4,3,5,4,3,5,4,4,3,5,3,5,4,4,3,4,5,3,3,3,4,3,3,3,3,95,585,US,1,-1,-1,I
6389,2,5,5,3,5,3,5,5,5,5,5,5,3,5,5,5,5,3,3,5,5,5,5,5,5,4,5,3,3,3,5,3,3,3,3,5,5,3,5,3,3,4,5,3,5,5,3,3,5,90,171,US,0,-1,-1,I
6391,2,5,4,2,2,2,4,1,4,1,2,1,1,1,1,1,1,5,5,3,3,3,4,1,1,1,1,3,4,2,3,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,1,90,152,US,1,-1,-1,A
6392,2,1,2,1,1,1,3,1,1,5,5,5,3,5,5,3,4,3,4,3,5,5,4,2,4,5,5,5,5,5,5,4,3,2,3,3,4,3,3,5,4,2,1,1,2,2,3,3,1,88,398,US,0,-1,-1,S
6393,2,3,3,2,3,3,3,4,2,4,3,3,3,3,3,3,3,5,4,4,4,4,4,-1,3,5,4,5,4,5,4,4,4,4,3,4,3,3,4,3,4,3,2,3,4,4,3,3,4,70,277,CA,1,-1,-1,S
6394,2,1,1,1,1,1,1,1,1,3,3,3,4,2,1,2,1,3,3,4,3,3,3,1,2,3,3,1,3,1,2,2,2,1,3,2,1,3,3,2,2,1,1,1,1,1,1,2,1,80,159,CA,1,-1,-1,A
6396,2,4,3,1,5,1,4,4,4,4,4,5,3,4,3,3,4,3,4,5,4,5,4,1,4,3,3,3,3,3,2,4,2,2,2,3,3,3,1,1,3,2,5,3,4,4,4,1,5,70,174,US,1,-1,-1,I
6397,2,1,1,1,5,1,1,1,1,5,5,5,1,5,1,1,1,5,3,5,5,5,5,5,5,5,5,5,5,5,1,1,5,3,1,5,5,5,3,5,1,3,3,3,3,3,3,1,1,100,223,CA,0,-1,-1,A
6399,2,2,-1,-1,2,5,3,4,2,3,-1,2,3,4,4,4,2,-1,-1,2,5,4,5,3,2,2,1,2,5,3,5,4,3,-1,1,3,5,3,5,-1,3,3,1,3,5,5,4,3,2,75,45,US,1,-1,-1,C
6402,2,1,1,1,1,1,1,1,1,2,4,3,1,1,2,1,1,2,2,3,1,3,4,1,3,5,5,4,3,4,4,4,3,2,2,4,3,5,3,4,3,3,3,3,4,3,3,2,3,75,324,US,1,-1,-1,S
6403,2,1,1,1,1,1,2,1,1,4,1,1,1,1,3,1,1,2,1,3,1,1,5,1,2,3,2,1,4,5,4,2,3,4,3,4,3,5,5,4,3,2,2,2,4,3,3,2,2,65,176,IE,0,-1,-1,E
6404,2,5,4,2,4,3,4,4,3,3,5,4,3,3,3,3,3,4,3,3,5,3,5,1,3,3,3,3,2,3,3,4,3,3,3,3,2,3,2,2,3,4,3,4,3,4,5,4,4,100,201,US,0,-1,-1,C
6405,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,5,4,1,1,1,3,2,5,5,2,5,4,1,1,2,1,1,4,1,4,5,5,5,2,4,3,5,5,100,174,US,1,-1,-1,C
6407,2,4,1,2,1,2,1,2,1,2,4,5,3,2,4,2,5,4,5,5,3,5,5,5,5,1,5,3,4,1,5,4,3,5,5,2,1,4,5,2,5,4,5,4,4,5,4,4,5,95,224,US,0,-1,-1,A
6408,2,3,1,1,3,1,3,1,1,2,4,2,1,1,1,1,4,2,1,3,3,1,4,3,3,3,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,1,1,1,70,187,CA,0,-1,-1,A
6409,2,1,3,1,1,1,1,1,2,4,4,3,4,4,3,2,2,4,3,4,4,4,4,2,2,4,3,1,4,4,4,4,2,1,3,4,4,3,3,4,4,1,1,2,1,2,3,2,1,80,197,US,1,-1,-1,A
6410,2,3,3,2,4,4,4,3,2,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,3,3,3,1,2,1,1,2,3,1,1,1,3,1,2,1,3,3,3,3,2,3,3,1,2,5,211,US,0,-1,-1,A
6411,2,1,1,1,1,1,1,1,1,4,4,4,1,1,4,1,1,2,3,3,4,5,4,3,3,1,4,1,1,2,1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,4,3,1,70,190,US,1,-1,-1,A
6412,2,1,2,-1,2,2,2,3,1,5,5,4,3,4,4,4,4,1,1,5,4,4,3,1,4,2,3,2,2,3,3,3,3,2,3,3,1,3,2,2,2,2,4,4,3,5,5,3,4,40,300,US,1,-1,-1,I
6413,2,4,3,2,4,2,4,2,2,1,3,3,3,2,2,2,2,4,4,4,5,5,5,4,3,2,2,2,5,2,4,4,2,2,2,3,3,3,4,3,3,1,2,3,2,2,1,2,2,70,331,AU,0,-1,-1,A
6414,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,4,4,4,2,3,3,2,2,4,3,2,3,4,3,3,3,3,3,3,3,3,2,3,85,203,CA,1,-1,-1,S
6415,2,3,2,1,4,1,1,2,2,5,2,1,4,2,1,2,1,1,2,4,3,1,3,1,4,5,2,5,5,5,4,4,4,4,2,5,3,-1,3,4,3,5,5,5,4,4,5,4,3,90,148,US,0,-1,-1,C
6416,2,1,1,1,1,1,1,1,1,2,4,3,3,3,3,3,1,1,1,4,4,4,5,1,1,4,1,1,1,2,1,3,1,1,1,1,1,1,1,2,1,1,2,1,3,4,1,4,1,100,110,US,0,-1,-1,I
6417,2,2,3,1,2,1,4,2,1,5,5,5,4,4,4,4,4,5,4,4,5,5,5,-1,2,3,3,3,4,3,3,4,3,3,4,4,4,4,3,5,4,3,2,2,4,2,3,2,2,100,128,US,1,-1,-1,I
6418,2,1,1,1,1,1,1,1,1,3,3,3,4,2,2,2,1,2,3,5,3,3,2,2,3,5,5,4,3,5,3,3,5,3,3,4,3,5,3,4,3,3,3,3,3,4,3,3,3,100,91,US,0,-1,-1,S
6420,2,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,5,5,5,4,5,1,3,3,2,3,4,1,4,4,4,1,3,1,3,3,2,1,2,1,80,230,US,0,-1,-1,S
6421,2,2,1,1,4,1,2,1,1,5,4,4,5,5,5,5,5,4,5,4,5,5,5,4,4,4,4,4,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,2,1,80,181,AU,1,-1,-1,I
6422,2,1,3,5,3,1,3,3,5,2,2,4,4,2,2,2,4,3,1,3,5,3,3,1,3,4,2,2,4,4,4,2,2,5,3,1,3,5,5,3,1,4,4,2,2,4,4,4,2,75,415,US,1,-1,-1,E
6423,2,3,2,1,1,1,4,3,4,4,5,5,1,5,4,4,1,1,1,1,4,1,5,1,1,2,4,4,4,1,1,1,5,3,3,1,1,1,1,5,1,4,4,3,3,1,1,1,4,100,280,US,0,-1,-1,I
6425,2,3,1,2,1,1,1,1,1,4,3,3,4,4,2,4,3,4,3,4,5,4,4,4,3,2,1,3,2,1,1,1,1,2,1,2,2,3,2,2,1,1,1,1,1,3,3,2,2,87,253,US,0,-1,-1,A
6426,2,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,2,5,3,4,5,4,5,1,2,5,5,5,4,5,5,5,4,3,3,-1,2,3,3,4,3,3,1,2,2,1,2,1,1,85,114,AU,0,-1,-1,S
6430,2,2,1,1,2,1,1,1,1,4,3,2,1,1,1,1,1,4,5,5,5,5,5,5,4,5,1,5,5,5,1,5,1,1,2,1,1,4,1,1,2,2,2,2,3,1,2,2,2,80,193,CA,1,-1,-1,A
6431,2,1,1,3,2,1,2,1,1,4,5,4,3,3,4,2,1,4,3,3,4,3,4,3,3,3,3,3,5,4,4,3,2,1,2,2,2,2,2,3,1,2,2,2,2,2,1,1,1,80,293,US,1,-1,-1,A
6432,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,3,1,5,3,1,5,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,1,4,1,4,100,177,US,0,-1,-1,A
6433,2,1,1,1,2,2,1,2,1,3,3,1,3,3,2,3,4,2,4,1,4,5,2,3,2,1,5,3,5,2,1,1,3,3,2,2,4,2,2,2,2,2,2,3,2,3,4,2,1,100,98,US,0,-1,-1,A
6434,2,2,1,2,4,3,4,2,1,5,5,4,3,4,4,4,3,3,3,4,2,2,4,4,3,2,3,3,4,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,4,4,4,2,2,50,103,US,1,-1,-1,I
6435,2,1,3,1,1,1,1,1,3,5,5,5,5,5,5,5,5,3,2,3,3,3,4,1,3,4,5,3,4,4,4,5,2,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,100,93,US,0,-1,-1,I
6436,2,1,2,3,2,1,2,1,2,4,3,3,2,3,3,3,3,2,4,4,3,3,4,3,3,5,3,4,3,4,4,4,1,1,3,4,3,4,4,2,2,2,3,3,3,2,2,2,2,70,116,AU,0,-1,-1,S
6438,2,2,3,2,1,1,2,1,3,3,3,4,2,4,3,4,3,2,2,4,2,4,3,2,5,5,4,1,4,3,2,3,3,2,2,5,5,4,3,4,2,3,3,3,4,2,4,3,3,80,172,CA,1,-1,-1,E
6439,2,1,3,2,2,1,1,1,1,5,5,5,5,5,5,5,5,1,1,5,3,3,4,1,1,3,3,5,3,4,2,3,3,1,4,3,2,3,3,3,2,1,3,1,2,1,2,1,1,100,277,US,0,-1,-1,I
6440,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,5,4,2,5,1,4,2,5,5,1,5,4,4,4,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,21,190,US,0,-1,-1,S
6441,2,4,3,3,3,3,2,2,2,4,4,4,4,3,4,4,3,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,80,254,US,0,-1,-1,I
6443,2,1,3,3,3,3,3,2,3,3,4,4,4,4,3,4,2,1,3,2,4,4,4,4,2,1,3,3,4,3,2,3,3,1,1,3,2,4,1,3,2,4,3,3,4,4,5,4,3,75,266,US,0,-1,-1,C
6444,2,1,5,1,2,5,1,2,2,3,5,5,1,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,2,5,5,5,5,5,5,2,4,5,3,5,2,2,5,95,574,US,1,-1,-1,A
6445,2,4,4,2,4,4,4,4,4,4,2,1,2,1,3,1,2,2,2,1,5,4,3,5,2,3,3,3,3,4,3,2,3,2,3,3,1,2,2,2,3,4,5,3,2,2,4,3,3,70,183,US,1,-1,-1,R
6447,2,5,3,1,5,3,3,5,3,3,5,5,3,5,5,5,5,1,1,1,1,5,3,5,3,3,1,3,5,3,1,1,1,1,1,3,1,3,1,1,1,5,5,3,3,5,3,3,3,100,180,US,1,-1,-1,I
6448,2,1,2,1,5,2,4,3,3,1,1,1,5,4,2,3,1,2,3,4,3,3,4,4,2,5,3,3,5,5,3,2,1,4,1,2,3,4,2,2,2,1,3,4,3,4,1,2,2,50,405,US,0,-1,-1,S
6449,2,4,4,4,4,2,4,4,4,1,4,4,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,1,1,1,100,138,US,0,-1,-1,R
6451,2,3,3,1,4,1,3,2,3,4,3,2,4,2,2,3,3,2,1,4,4,2,5,4,5,4,1,3,4,4,2,2,1,1,2,3,1,3,2,4,2,1,2,3,1,3,4,2,2,75,183,CA,0,-1,-1,A
6452,2,3,1,2,4,3,4,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,4,4,4,2,3,1,4,5,1,1,4,1,1,1,1,4,1,4,1,2,1,1,1,3,100,235,US,0,-1,-1,S
6455,2,3,1,1,1,2,3,3,3,4,2,3,3,2,2,3,2,3,3,3,2,2,4,4,3,4,4,3,3,4,3,4,3,2,3,2,2,3,3,2,3,1,3,1,2,2,3,2,2,95,234,US,0,-1,-1,S
6457,2,3,2,1,2,1,2,1,3,4,3,4,4,2,4,4,5,3,4,5,5,5,5,4,5,4,5,3,5,4,3,4,3,3,4,3,3,3,4,4,4,4,2,3,4,2,4,3,4,80,183,US,1,-1,-1,A
6458,2,5,1,1,1,1,1,1,1,3,3,1,3,3,2,2,1,1,1,2,2,1,1,5,3,1,1,1,4,2,1,1,1,3,1,3,1,4,1,3,1,1,2,2,1,3,1,1,1,75,248,US,1,-1,-1,I
6459,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,5,4,4,1,3,2,1,1,1,1,4,2,3,1,2,1,5,3,4,5,1,3,3,4,99,155,US,1,-1,-1,C
6460,2,1,3,1,1,1,1,2,2,5,5,5,1,3,5,2,2,3,2,5,4,3,4,1,4,4,4,4,4,4,4,3,4,2,3,2,3,2,3,2,2,2,2,1,1,1,2,1,1,88,132,US,0,-1,-1,S
6461,2,4,-1,1,3,1,1,3,2,4,5,4,4,1,5,3,4,4,4,4,5,3,5,3,4,3,5,5,5,4,1,4,4,4,3,2,1,2,3,2,4,2,3,2,2,3,5,3,3,80,160,US,1,-1,-1,A
6462,2,5,4,1,5,1,4,4,5,5,5,3,5,3,3,3,5,1,3,3,3,3,4,4,5,3,3,3,4,3,4,3,5,1,1,4,3,3,3,3,3,4,3,4,4,2,3,4,4,75,423,CA,0,-1,-1,I
6463,2,3,2,2,4,2,2,2,2,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,4,5,4,4,5,2,2,2,3,2,2,2,4,4,2,2,2,2,4,4,3,2,95,168,US,1,-1,-1,A
6464,2,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,3,3,1,3,1,1,3,1,1,4,4,5,4,5,4,5,4,1,3,4,3,4,3,2,1,-1,1,2,2,2,1,2,3,99,201,US,0,-1,-1,S
6465,2,1,1,1,3,-1,1,1,1,3,4,4,4,4,4,4,3,2,2,4,4,5,4,3,4,1,3,2,1,2,4,3,1,1,3,1,2,2,2,1,3,1,2,1,1,2,1,1,2,75,261,US,0,-1,-1,I
6466,2,1,3,1,1,1,1,1,1,1,5,5,3,3,5,5,5,1,1,3,1,1,1,1,3,3,3,3,1,5,3,3,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,90,197,US,0,-1,-1,I
6468,2,3,1,1,2,1,1,2,2,5,3,3,5,4,1,3,2,1,1,1,1,1,1,1,2,4,2,4,4,4,2,3,4,2,3,2,2,3,3,4,1,2,3,2,2,1,2,3,3,80,181,US,0,-1,-1,S
6469,2,1,1,1,1,1,1,1,1,4,1,2,4,2,1,2,1,3,4,5,4,5,4,4,4,-1,5,5,2,5,3,3,4,1,2,1,4,1,1,1,3,1,1,1,1,1,1,1,1,99,202,US,0,-1,-1,A
6470,2,2,2,1,3,2,4,3,2,1,4,3,3,2,3,3,2,3,3,5,4,4,5,4,3,4,5,3,5,3,4,3,3,4,4,5,4,5,5,4,4,3,4,4,5,4,4,4,4,85,3322,US,1,-1,-1,E
6471,2,2,1,1,1,-1,1,-1,1,4,4,1,1,1,4,1,1,5,5,2,5,5,5,5,1,5,5,5,4,4,5,5,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,80,120,AU,0,-1,-1,S
6472,2,3,2,1,2,1,2,2,2,4,5,5,2,3,4,3,4,3,3,4,3,4,3,4,4,2,4,3,2,3,2,2,2,2,3,2,2,1,2,1,2,1,4,2,1,2,2,1,1,100,126,CA,0,-1,-1,I
